
SetupTitle, TDDB Vstress2
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Time, Iport1, Vport1
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, s, A, V
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, TDDB_Vstress2
Dimension1, 402, 402, 402, 402, 402, 402, 402, 402, 402
Dimension2, 1, 1, 1, 1, 1, 1, 1, 1, 1
DataName, Index, Vport1, Time, Iport1, Iport2, IPort1PerArea, IPort2PerArea, Qbdval, DN
DataValue, 1, -0.2, 0.00060000000000000006, -9.9997200000000016E-06, 1.000024E-05, -0.00099997200000000023, 0.001000024, 0, 402
DataValue, 2, -0.2, 0.10066000000000001, -9.9983900000000017E-06, 1.0000230000000002E-05, -0.0009998390000000002, 0.0010000230000000003, -0.00010005054433000001, 402
DataValue, 3, -0.2, 0.20062000000000002, -9.9982400000000014E-06, 1.0000230000000002E-05, -0.000999824, 0.0010000230000000003, -0.00019999370107000002, 402
DataValue, 4, -0.2, 0.30066000000000004, -9.99852E-06, 1.0000230000000002E-05, -0.000999852, 0.0010000230000000003, -0.00030001749459, 402
DataValue, 5, -0.2, 0.40067, -9.99837E-06, 1.0000220000000001E-05, -0.000999837, 0.0010000220000000002, -0.000400011943035, 402
DataValue, 6, -0.2, 0.50067000000000006, -9.99847E-06, 1.000024E-05, -0.000999847, 0.001000024, -0.00049999614303500013, 402
DataValue, 7, -0.2, 0.60066000000000008, -9.99847E-06, 1.000024E-05, -0.000999847, 0.001000024, -0.0005999708445650002, 402
DataValue, 8, -0.2, 0.70062, -9.99845E-06, 1.000024E-05, -0.000999845, 0.001000024, -0.00069991545072500014, 402
DataValue, 9, -0.2, 0.80066, -9.9983600000000013E-06, 1.0000220000000001E-05, -0.00099983600000000026, 0.0010000220000000002, -0.00079993949434500021, 402
DataValue, 10, -0.2, 0.90067000000000008, -9.9983900000000017E-06, 1.0000230000000002E-05, -0.0009998390000000002, 0.0010000230000000003, -0.00089993324272000024, 402
DataValue, 11, -0.2, 1.00062, -9.9984100000000014E-06, 1.000024E-05, -0.00099984100000000023, 0.001000024, -0.0009998672507200003, 402
DataValue, 12, -0.2, 1.1006200000000002, -9.99837E-06, 1.0000230000000002E-05, -0.000999837, 0.0010000230000000003, -0.0010998511507200005, 402
DataValue, 13, -0.2, 1.20066, -9.9984300000000011E-06, 1.0000230000000002E-05, -0.000999843, 0.0010000230000000003, -0.0011998751443200004, 402
DataValue, 14, -0.2, 1.30062, -9.9982700000000018E-06, 1.0000220000000001E-05, -0.00099982700000000022, 0.0010000220000000002, -0.0012998186509200005, 402
DataValue, 15, -0.2, 1.40066, -9.9984100000000014E-06, 1.000024E-05, -0.00099984100000000023, 0.001000024, -0.0013998420442800003, 402
DataValue, 16, -0.2, 1.50062, -9.998380000000001E-06, 1.000024E-05, -0.000999838, 0.001000024, -0.0014997860007000005, 402
DataValue, 17, -0.2, 1.6006600000000002, -9.9987500000000015E-06, 1.000024E-05, -0.00099987500000000011, 0.001000024, -0.0015998116449600008, 402
DataValue, 18, -0.2, 1.70066, -9.99835E-06, 1.000024E-05, -0.000999835, 0.001000024, -0.0016997971449600007, 402
DataValue, 19, -0.2, 1.8006600000000002, -9.99845E-06, 1.0000230000000002E-05, -0.000999845, 0.0010000230000000003, -0.00179978114496, 402
DataValue, 20, -0.2, 1.9006600000000002, -9.99866E-06, 1.000024E-05, -0.00099986599999999986, 0.001000024, -0.0018997666949600004, 402
DataValue, 21, -0.2, 2.00067, -9.9984300000000011E-06, 1.0000230000000002E-05, -0.000999843, 0.0010000230000000003, -0.001999762143505, 402
DataValue, 22, -0.2, 2.10062, -9.99845E-06, 1.000024E-05, -0.000999845, 0.001000024, -0.002099696551305, 402
DataValue, 23, -0.2, 2.20066, -9.9983400000000016E-06, 1.0000230000000002E-05, -0.000999834, 0.0010000230000000003, -0.0021997204948850002, 402
DataValue, 24, -0.2, 2.30067, -9.9984100000000014E-06, 1.0000230000000002E-05, -0.00099984100000000023, 0.0010000230000000003, -0.0022997142432600003, 402
DataValue, 25, -0.2, 2.4006600000000002, -9.9983900000000017E-06, 1.0000250000000001E-05, -0.0009998390000000002, 0.001000025, -0.0023996882448600004, 402
DataValue, 26, -0.2, 2.50062, -9.9983900000000017E-06, 1.000024E-05, -0.0009998390000000002, 0.001000024, -0.0024996321513, 402
DataValue, 27, -0.2, 2.60062, -9.9980700000000013E-06, 1.000024E-05, -0.00099980700000000013, 0.001000024, -0.0025996144513, 402
DataValue, 28, -0.2, 2.70067, -9.9983900000000017E-06, 1.000024E-05, -0.0009998390000000002, 0.001000024, -0.0026996467424500003, 402
DataValue, 29, -0.2, 2.80067, -9.99842E-06, 1.000024E-05, -0.00099984200000000014, 0.001000024, -0.00279963079245, 402
DataValue, 30, -0.2, 2.9006700000000003, -9.9983400000000016E-06, 1.000024E-05, -0.000999834, 0.001000024, -0.0028996145924500005, 402
DataValue, 31, -0.2, 3.0006600000000003, -9.9985100000000016E-06, 1.000024E-05, -0.00099985100000000017, 0.001000024, -0.0029995888440250006, 402
DataValue, 32, -0.2, 3.10067, -9.99842E-06, 1.0000230000000002E-05, -0.00099984200000000014, 0.0010000230000000003, -0.00309958349249, 402
DataValue, 33, -0.2, 3.2006200000000002, -9.99847E-06, 1.0000250000000001E-05, -0.000999847, 0.001000025, -0.0031995179502650006, 402
DataValue, 34, -0.2, 3.30067, -9.9982700000000018E-06, 1.000024E-05, -0.00099982700000000022, 0.001000024, -0.003299551642115, 402
DataValue, 35, -0.2, 3.4006200000000004, -9.9983100000000012E-06, 1.0000230000000002E-05, -0.00099983100000000029, 0.0010000230000000003, -0.0033994845506650005, 402
DataValue, 36, -0.2, 3.5006700000000004, -9.9985800000000014E-06, 1.0000230000000002E-05, -0.00099985800000000017, 0.0010000230000000003, -0.0034995189928900012, 402
DataValue, 37, -0.2, 3.6006700000000005, -9.9984600000000015E-06, 1.000024E-05, -0.000999846, 0.001000024, -0.0035995041928900003, 402
DataValue, 38, -0.2, 3.70067, -9.9983900000000017E-06, 1.000024E-05, -0.0009998390000000002, 0.001000024, -0.0036994884428899993, 402
DataValue, 39, -0.2, 3.80067, -9.9984300000000011E-06, 1.0000230000000002E-05, -0.000999843, 0.0010000230000000003, -0.0037994725428900007, 402
DataValue, 40, -0.2, 3.9006600000000002, -9.99847E-06, 1.000024E-05, -0.000999847, 0.001000024, -0.00389944704444, 402
DataValue, 41, -0.2, 4.0006200000000005, -9.9981900000000013E-06, 1.0000230000000002E-05, -0.000999819, 0.0010000230000000003, -0.0039993903511200005, 402
DataValue, 42, -0.2, 4.10066, -9.9984800000000012E-06, 1.0000220000000001E-05, -0.000999848, 0.0010000220000000002, -0.0040994136944600005, 402
DataValue, 43, -0.2, 4.2006700000000006, -9.9985000000000009E-06, 1.000024E-05, -0.00099985, 0.001000024, -0.0041994085929500007, 402
DataValue, 44, -0.2, 4.3006600000000006, -9.9984600000000015E-06, 1.0000250000000001E-05, -0.000999846, 0.001000025, -0.0042993833944700004, 402
DataValue, 45, -0.2, 4.40066, -9.9985300000000013E-06, 1.0000230000000002E-05, -0.0009998530000000002, 0.0010000230000000003, -0.00439936834447, 402
DataValue, 46, -0.2, 4.5006600000000008, -9.9984800000000012E-06, 1.0000230000000002E-05, -0.000999848, 0.0010000230000000003, -0.00449935339447, 402
DataValue, 47, -0.2, 4.60067, -9.9983900000000017E-06, 1.0000230000000002E-05, -0.0009998390000000002, 0.0010000230000000003, -0.0045993477429050007, 402
DataValue, 48, -0.2, 4.7006700000000006, -9.9983300000000009E-06, 1.000024E-05, -0.000999833, 0.001000024, -0.0046993313429050006, 402
DataValue, 49, -0.2, 4.80067, -9.9984400000000018E-06, 1.000024E-05, -0.00099984400000000017, 0.001000024, -0.0047993151929050012, 402
DataValue, 50, -0.2, 4.9006700000000007, -9.9986000000000011E-06, 1.000024E-05, -0.0009998600000000002, 0.001000024, -0.0048993003929050016, 402
DataValue, 51, -0.2, 5.00067, -9.9984800000000012E-06, 1.000024E-05, -0.000999848, 0.001000024, -0.0049992857929050012, 402
DataValue, 52, -0.2, 5.10067, -9.9984800000000012E-06, 1.0000230000000002E-05, -0.000999848, 0.0010000230000000003, -0.0050992705929050006, 402
DataValue, 53, -0.2, 5.2006700000000006, -9.9983300000000009E-06, 1.000024E-05, -0.000999833, 0.001000024, -0.0051992546429050013, 402
DataValue, 54, -0.2, 5.30067, -9.9984400000000018E-06, 1.0000250000000001E-05, -0.00099984400000000017, 0.001000025, -0.0052992384929050011, 402
DataValue, 55, -0.2, 5.4006200000000009, -9.99847E-06, 1.0000230000000002E-05, -0.000999847, 0.0010000230000000003, -0.0053991730506300012, 402
DataValue, 56, -0.2, 5.5006600000000008, -9.9985000000000009E-06, 1.000024E-05, -0.00099985, 0.001000024, -0.0054991978945700005, 402
DataValue, 57, -0.2, 5.60062, -9.99825E-06, 1.0000230000000002E-05, -0.00099982500000000019, 0.0010000230000000003, -0.0055991416510700011, 402
DataValue, 58, -0.2, 5.7006200000000007, -9.99837E-06, 1.000024E-05, -0.000999837, 0.001000024, -0.0056991247510700012, 402
DataValue, 59, -0.2, 5.80067, -9.9985300000000013E-06, 1.0000230000000002E-05, -0.0009998530000000002, 0.0010000230000000003, -0.0057991592433200012, 402
DataValue, 60, -0.2, 5.9006700000000007, -9.9986100000000018E-06, 1.000024E-05, -0.00099986100000000011, 0.001000024, -0.0058991449433200022, 402
DataValue, 61, -0.2, 6.0006600000000008, -9.9984E-06, 1.000024E-05, -0.00099984, 0.001000024, -0.0059991199948150019, 402
DataValue, 62, -0.2, 6.1006700000000009, -9.99842E-06, 1.000026E-05, -0.00099984200000000014, 0.0010000260000000002, -0.0060991140932250025, 402
DataValue, 63, -0.2, 6.2006700000000006, -9.9986500000000012E-06, 1.0000250000000001E-05, -0.00099986500000000017, 0.001000025, -0.0061990994432250014, 402
DataValue, 64, -0.2, 6.30067, -9.9984600000000015E-06, 1.0000250000000001E-05, -0.000999846, 0.001000025, -0.0062990849932250004, 402
DataValue, 65, -0.2, 6.4006200000000009, -9.99837E-06, 1.000024E-05, -0.000999837, 0.001000024, -0.0063990191511500011, 402
DataValue, 66, -0.2, 6.5006600000000008, -9.9985100000000016E-06, 1.0000230000000002E-05, -0.00099985100000000017, 0.0010000230000000003, -0.0064990435449100012, 402
DataValue, 67, -0.2, 6.60062, -9.9985100000000016E-06, 1.0000230000000002E-05, -0.00099985100000000017, 0.0010000230000000003, -0.0065989886508700012, 402
DataValue, 68, -0.2, 6.7006600000000009, -9.9985100000000016E-06, 1.000024E-05, -0.00099985100000000017, 0.001000024, -0.0066990137449100011, 402
DataValue, 69, -0.2, 6.8006600000000006, -9.99854E-06, 1.000024E-05, -0.000999854, 0.001000024, -0.0067989989949100013, 402
DataValue, 70, -0.2, 6.90066, -9.9984600000000015E-06, 1.000024E-05, -0.000999846, 0.001000024, -0.0068989839949100008, 402
DataValue, 71, -0.2, 7.0006200000000005, -9.99837E-06, 1.0000220000000001E-05, -0.000999837, 0.0010000220000000002, -0.00699892815125, 402
DataValue, 72, -0.2, 7.1006700000000009, -9.99813E-06, 1.0000250000000001E-05, -0.00099981300000000022, 0.001000025, -0.0070989606425000025, 402
DataValue, 73, -0.2, 7.2006600000000009, -9.99849E-06, 1.000024E-05, -0.00099984900000000014, 0.001000024, -0.0071989337441900024, 402
DataValue, 74, -0.2, 7.3006600000000006, -9.99852E-06, 1.000024E-05, -0.000999852, 0.001000024, -0.0072989187941900017, 402
DataValue, 75, -0.2, 7.4006200000000009, -9.9984600000000015E-06, 1.000024E-05, -0.000999846, 0.001000024, -0.007398863700230001, 402
DataValue, 76, -0.2, 7.50067, -9.9982700000000018E-06, 1.000024E-05, -0.00099982700000000022, 0.001000024, -0.0074988973420550015, 402
DataValue, 77, -0.2, 7.6006700000000009, -9.99842E-06, 1.000024E-05, -0.00099984200000000014, 0.001000024, -0.007598880792055002, 402
DataValue, 78, -0.2, 7.7006600000000009, -9.99832E-06, 1.000024E-05, -0.000999832, 0.001000024, -0.0076988544936850006, 402
DataValue, 79, -0.2, 7.8006600000000006, -9.9985000000000009E-06, 1.000024E-05, -0.00099985, 0.001000024, -0.0077988385936850011, 402
DataValue, 80, -0.2, 7.90066, -9.99842E-06, 1.000024E-05, -0.00099984200000000014, 0.001000024, -0.007898823193685, 402
DataValue, 81, -0.2, 8.00066, -9.99862E-06, 1.000024E-05, -0.000999862, 0.001000024, -0.0079988083936850009, 402
DataValue, 82, -0.2, 8.1006700000000009, -9.9983400000000016E-06, 1.000024E-05, -0.000999834, 0.001000024, -0.0080988031921650026, 402
DataValue, 83, -0.2, 8.20067, -9.99881E-06, 1.0000230000000002E-05, -0.00099988100000000021, 0.0010000230000000003, -0.008198788942165, 402
DataValue, 84, -0.2, 8.30066, -9.99847E-06, 1.0000250000000001E-05, -0.000999847, 0.001000025, -0.0082987653435250032, 402
DataValue, 85, -0.2, 8.40066, -9.99845E-06, 1.000024E-05, -0.000999845, 0.001000024, -0.0083987499435250017, 402
DataValue, 86, -0.2, 8.5006700000000013, -9.9986000000000011E-06, 1.0000230000000002E-05, -0.0009998600000000002, 0.0010000230000000003, -0.0084987451920500029, 402
DataValue, 87, -0.2, 8.6006700000000009, -9.99847E-06, 1.0000230000000002E-05, -0.000999847, 0.0010000230000000003, -0.0085987305420500044, 402
DataValue, 88, -0.2, 8.7006600000000009, -9.99857E-06, 1.0000230000000002E-05, -0.000999857, 0.0010000230000000003, -0.0086987057435300025, 402
DataValue, 89, -0.2, 8.80066, -9.9983100000000012E-06, 1.000024E-05, -0.00099983100000000029, 0.001000024, -0.0087986901435300035, 402
DataValue, 90, -0.2, 8.90067, -9.998380000000001E-06, 1.000024E-05, -0.000999838, 0.001000024, -0.0088986835918750014, 402
DataValue, 91, -0.2, 9.0006700000000013, -9.9984800000000012E-06, 1.0000220000000001E-05, -0.000999848, 0.0010000220000000002, -0.0089986678918750028, 402
DataValue, 92, -0.2, 9.1006700000000009, -9.998380000000001E-06, 1.000024E-05, -0.000999838, 0.001000024, -0.0090986521918750025, 402
DataValue, 93, -0.2, 9.20067, -9.9984E-06, 1.000024E-05, -0.00099984, 0.001000024, -0.009198636091875002, 402
DataValue, 94, -0.2, 9.30066, -9.99857E-06, 1.000024E-05, -0.000999857, 0.001000024, -0.0092986109433900038, 402
DataValue, 95, -0.2, 9.4006700000000016, -9.9984400000000018E-06, 1.0000230000000002E-05, -0.00099984400000000017, 0.0010000230000000003, -0.0093986059918950045, 402
DataValue, 96, -0.2, 9.5006700000000013, -9.99842E-06, 1.0000250000000001E-05, -0.00099984200000000014, 0.001000025, -0.0094985902918950042, 402
DataValue, 97, -0.2, 9.6006700000000009, -9.99842E-06, 1.0000250000000001E-05, -0.00099984200000000014, 0.001000025, -0.0095985744918950042, 402
DataValue, 98, -0.2, 9.7006600000000009, -9.99849E-06, 1.0000230000000002E-05, -0.00099984900000000014, 0.0010000230000000003, -0.0096985490434400041, 402
DataValue, 99, -0.2, 9.80066, -9.99847E-06, 1.0000220000000001E-05, -0.000999847, 0.0010000220000000002, -0.0097985338434400018, 402
DataValue, 100, -0.2, 9.9006700000000016, -9.998380000000001E-06, 1.0000230000000002E-05, -0.000999838, 0.0010000230000000003, -0.0098985280918650036, 402
DataValue, 101, -0.2, 10.000670000000001, -9.99849E-06, 1.000024E-05, -0.00099984900000000014, 0.001000024, -0.009998512441865004, 402
DataValue, 102, -0.2, 10.100620000000001, -9.9984300000000011E-06, 1.0000230000000002E-05, -0.000999843, 0.0010000230000000003, -0.010098447049565003, 402
DataValue, 103, -0.2, 10.20062, -9.9985800000000014E-06, 1.0000230000000002E-05, -0.00099985800000000017, 0.0010000230000000003, -0.010198432099565002, 402
DataValue, 104, -0.2, 10.30066, -9.9983900000000017E-06, 1.0000230000000002E-05, -0.0009998390000000002, 0.0010000230000000003, -0.010298456943505004, 402
DataValue, 105, -0.2, 10.400670000000002, -9.99852E-06, 1.0000230000000002E-05, -0.000999852, 0.0010000230000000003, -0.010398451491960004, 402
DataValue, 106, -0.2, 10.500660000000002, -9.9984400000000018E-06, 1.0000230000000002E-05, -0.00099984400000000017, 0.0010000230000000003, -0.010498426293480004, 402
DataValue, 107, -0.2, 10.600660000000001, -9.99859E-06, 1.0000230000000002E-05, -0.000999859, 0.0010000230000000003, -0.010598411443480005, 402
DataValue, 108, -0.2, 10.70062, -9.9984600000000015E-06, 1.000024E-05, -0.000999846, 0.001000024, -0.010698356699380003, 402
DataValue, 109, -0.2, 10.80062, -9.9983400000000016E-06, 1.0000220000000001E-05, -0.000999834, 0.0010000220000000002, -0.010798340699380004, 402
DataValue, 110, -0.2, 10.900670000000002, -9.9983400000000016E-06, 1.0000230000000002E-05, -0.000999834, 0.0010000230000000003, -0.010898374091080004, 402
DataValue, 111, -0.2, 11.000620000000001, -9.9987300000000018E-06, 1.000024E-05, -0.000999873, 0.001000024, -0.010998309448405005, 402
DataValue, 112, -0.2, 11.100660000000001, -9.9983900000000017E-06, 1.0000230000000002E-05, -0.0009998390000000002, 0.0010000230000000003, -0.011098335042645003, 402
DataValue, 113, -0.2, 11.200660000000001, -9.99852E-06, 1.000024E-05, -0.000999852, 0.001000024, -0.011198319592645004, 402
DataValue, 114, -0.2, 11.30066, -9.99854E-06, 1.000024E-05, -0.000999854, 0.001000024, -0.011298304892645003, 402
DataValue, 115, -0.2, 11.400670000000002, -9.9984300000000011E-06, 1.0000230000000002E-05, -0.000999843, 0.0010000230000000003, -0.011398299741130004, 402
DataValue, 116, -0.2, 11.500670000000001, -9.99845E-06, 1.0000230000000002E-05, -0.000999845, 0.0010000230000000003, -0.011498284141130003, 402
DataValue, 117, -0.2, 11.600670000000001, -9.9984E-06, 1.0000230000000002E-05, -0.00099984, 0.0010000230000000003, -0.011598268391130005, 402
DataValue, 118, -0.2, 11.70067, -9.99866E-06, 1.0000230000000002E-05, -0.00099986599999999986, 0.0010000230000000003, -0.011698253691130004, 402
DataValue, 119, -0.2, 11.80067, -9.9985100000000016E-06, 1.000024E-05, -0.00099985100000000017, 0.001000024, -0.011798239541130004, 402
DataValue, 120, -0.2, 11.900620000000002, -9.99837E-06, 1.0000230000000002E-05, -0.000999837, 0.0010000230000000003, -0.011898173948930004, 402
DataValue, 121, -0.2, 12.000670000000001, -9.998550000000001E-06, 1.000024E-05, -0.000999855, 0.001000024, -0.011998208541230005, 402
DataValue, 122, -0.2, 12.100660000000001, -9.9985600000000017E-06, 1.000024E-05, -0.00099985600000000014, 0.001000024, -0.012098184092675005, 402
DataValue, 123, -0.2, 12.20067, -9.998380000000001E-06, 1.0000230000000002E-05, -0.000999838, 0.0010000230000000003, -0.012198178791145004, 402
DataValue, 124, -0.2, 12.30062, -9.9985100000000016E-06, 1.000024E-05, -0.00099985100000000017, 0.001000024, -0.012298113248920004, 402
DataValue, 125, -0.2, 12.400670000000002, -9.99849E-06, 1.000024E-05, -0.00099984900000000014, 0.001000024, -0.012398148241420007, 402
DataValue, 126, -0.2, 12.500620000000001, -9.9983900000000017E-06, 1.0000230000000002E-05, -0.0009998390000000002, 0.0010000230000000003, -0.012498082649220007, 402
DataValue, 127, -0.2, 12.600670000000001, -9.99847E-06, 1.000024E-05, -0.000999847, 0.001000024, -0.012598116941370006, 402
DataValue, 128, -0.2, 12.70067, -9.99808E-06, 1.000021E-05, -0.000999808, 0.0010000210000000002, -0.012698099691370007, 402
DataValue, 129, -0.2, 12.80067, -9.9982600000000011E-06, 1.0000250000000001E-05, -0.000999826, 0.001000025, -0.012798081391370007, 402
DataValue, 130, -0.2, 12.900670000000002, -9.9985100000000016E-06, 1.000024E-05, -0.00099985100000000017, 0.001000024, -0.012898065241370009, 402
DataValue, 131, -0.2, 13.000620000000001, -9.9985100000000016E-06, 1.000024E-05, -0.00099985100000000017, 0.001000024, -0.012998000348820009, 402
DataValue, 132, -0.2, 13.100660000000001, -9.9987200000000011E-06, 1.000024E-05, -0.00099987200000000017, 0.001000024, -0.013098026493280006, 402
DataValue, 133, -0.2, 13.200660000000001, -9.99845E-06, 1.0000230000000002E-05, -0.000999845, 0.0010000230000000003, -0.013198012343280005, 402
DataValue, 134, -0.2, 13.30067, -9.9986300000000015E-06, 1.0000220000000001E-05, -0.00099986300000000014, 0.0010000220000000002, -0.013298007741820005, 402
